PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Precipitation (mm),Visibility (km),AQI,Season,City,Latitude,Longitude,Day of Week,Hour,Month,Year,Weather Condition,Station ID,Date
207.31612900740205,295.08213754010166,41.8953904691652,5.8393090105025385,2.2020569421373755,134.00183798760588,25.138214226447744,20.13620584786112,6.936469510744713,131.06066524524903,1027.02936759225,12.1521866706365,11.845709405012965,336,Autumn,Chengdu,34.09259361996817,126.23704120808678,Saturday,8,2,2018,Clear,4,2018-02-01
21.430358557658693,254.08369819718416,35.86533208231574,45.991824197251646,2.829332035371693,96.6794892693978,2.608797032677,63.33906840545856,3.952288759406215,102.60627187274216,982.5241006471985,21.26393388350992,1.7981932615258165,162,Autumn,Chengdu,29.210967485110416,105.39122221144322,Sunday,7,12,2015,Rain,51,2015-12-01
103.75156728538902,237.2449432452639,67.76167506806723,25.150458039422528,4.402396889530397,19.13942630294179,31.51341898376687,13.176807492706244,9.535955403553672,357.0168585438633,983.912267106086,10.704546075607425,1.0069486159735728,230,Winter,Shenzhen,49.344135993769214,110.02618760382494,Wednesday,2,3,2021,Snow,64,2021-03-01
106.32743214000732,32.61640521959531,51.10127340598709,32.45399953965924,0.436468735025785,86.32650972747685,10.01701682954457,15.694680352732284,0.1042085861666641,140.94175273472442,1007.1290808680246,6.838792164059548,19.724677153182288,251,Spring,Shenzhen,34.68526158375434,97.73656828645944,Tuesday,6,3,2020,Clear,94,2020-03-01
191.80331865015023,250.78945281564285,10.094360083389764,21.45431272493568,0.5080262688787001,11.444423090597086,16.192075478995175,53.77946167105693,0.5766677434409184,91.23806045740795,991.5513476444752,46.66058068482562,16.286220374032894,286,Autumn,Shanghai,44.6565516459262,106.65601030362684,Friday,15,12,2015,Fog,18,2015-12-01
75.77707312837913,216.5798599655456,80.66065191012056,4.904611225162135,0.859229369467185,44.39766131804824,17.145646746713453,24.531668660907613,8.81373420241009,143.6869663812439,992.4349897997496,33.819679794209925,9.316435539906854,61,Autumn,Shanghai,25.08793815103177,123.80047139959724,Wednesday,23,12,2020,Rain,30,2020-12-01
54.61165811953765,286.92220262861,77.03483017232082,40.88362463962683,0.5639614965210957,150.40726603008426,25.446400303902493,86.65032686977642,5.695652965333101,36.959449451265286,1044.1408321777922,42.19979762918682,16.974513057046998,71,Autumn,Beijing,40.08671675816016,115.81514082802416,Tuesday,19,10,2020,Snow,65,2020-10-01
82.29729941374532,63.70436845945478,96.23729583459424,6.847232858125183,1.8729993407168395,150.87176775673464,32.90223705906987,98.138146409808,1.430046099143003,2.6148948246520343,993.955832473618,48.096194981542325,6.40616753265762,336,Summer,Shanghai,37.53626244272088,109.77180469777656,Saturday,1,3,2018,Rain,63,2018-03-01
61.72374865485179,250.53236338456344,52.22052289589338,40.24535494514925,3.871841303374888,10.457145986087928,-9.366053175133931,29.720363786298456,1.750129667250888,219.116579466064,1016.7306798058056,13.747491134183536,17.495497744714807,119,Autumn,Guangzhou,26.37459176026846,99.67056015932783,Monday,7,3,2023,Clear,80,2023-03-01
248.29149475491144,272.26379886514087,10.385608665735184,34.76721609484588,1.789903659327169,153.78038116975122,24.578513608358207,53.83137526437162,6.579157852014877,99.4525584195001,1042.2736881481733,10.84342802010153,5.353060264015968,385,Winter,Chengdu,31.6331551717739,119.26665342128354,Sunday,9,2,2018,Fog,55,2018-02-01
57.90650129589739,168.9682350299456,24.8734885080309,13.424989028596825,4.306276152063801,26.07652847141957,19.037206912260977,69.18918869758129,8.758272353321248,279.09541735159274,1011.5134332714003,44.30411390567552,17.096865223654042,9,Winter,Guangzhou,28.72093260988505,118.794034519371,Tuesday,19,10,2023,Fog,56,2023-10-01
40.09298123789269,277.83178651207936,52.065982607302615,38.38668396443013,1.0673635899384537,93.21933605744243,5.749694707522327,64.3128221390532,5.812122755004712,277.087727688353,984.0682269487684,14.331874324106176,17.96769003769351,91,Winter,Beijing,36.93029256200447,93.00433754299284,Monday,3,12,2022,Rain,54,2022-12-01
74.66903548558116,202.8616667350736,38.5530691513699,35.16647802589741,1.360357189374395,104.939083380975,27.841633697393924,33.45788861454393,9.023795819567718,167.74434646435134,1003.707049247614,47.18375836506268,0.910486836204482,373,Spring,Chengdu,43.07447917797526,107.2942396572921,Sunday,17,6,2016,Snow,98,2016-06-01
245.69466681735528,260.1436696331021,74.37266923297092,35.73708292548949,1.0205012229675865,71.91406351840921,25.89589793326219,57.77016446168216,0.2907496214280591,72.78064192716393,1039.7946550320771,18.21475633572681,7.643499731965578,342,Autumn,Shenzhen,47.04053435437351,94.60762713335716,Wednesday,20,5,2015,Rain,93,2015-05-01
67.66386163402241,161.44881222614293,11.241220029251764,29.84777535432875,3.94724775758948,101.078768468651,5.937632403523772,26.92704864218486,0.567589687469181,36.29057282147927,980.56649001801,40.90370811637538,7.043850954823567,335,Summer,Guangzhou,41.46881675248832,103.61966803495044,Tuesday,1,11,2015,Snow,19,2015-11-01
20.561937629359104,64.94907096186547,46.47569001408806,28.81007728868983,2.5423288248218,36.09371655466689,12.872032072702307,35.265939740736684,2.8634388203253214,70.61267795100673,984.5255846122488,44.14052820219553,15.387368979982718,202,Summer,Shenzhen,41.67457278942099,94.52131818368989,Sunday,13,1,2017,Cloudy,44,2017-01-01
35.245743792071934,172.0878377006771,21.847286100056525,13.63461956898003,1.3604501115405698,194.68559813282545,11.536007615330998,38.82959044132465,3.3306139578907046,71.21966274077884,1014.2535712967884,5.42691366932127,19.434752533817104,21,Winter,Beijing,28.82945318852068,95.94020197511504,Sunday,4,8,2019,Fog,64,2019-08-01
129.00658227873456,216.05110477366057,5.310520474652051,23.92314241839324,2.0068007319117918,48.95015408498371,30.421622272623388,52.40556036635168,8.025660212715799,223.651320874069,981.676215905593,18.001560217311628,4.948925371008436,57,Autumn,Shanghai,30.677145173462325,100.74834255209204,Thursday,23,1,2024,Fog,71,2024-01-01
208.69913534882335,171.85553460374172,55.21319978144695,19.111994046554823,0.6374280169617101,27.774810358407684,32.92835139064726,98.09481367269596,2.476808315971295,355.6184736353439,998.5826550377184,20.329451252189266,0.6243526471705149,143,Spring,Beijing,30.889309737350708,112.10033612623538,Saturday,11,11,2017,Haze,62,2017-11-01
100.9744696854551,130.31847436116325,91.74835830207952,47.51410202513069,3.8576087980345815,60.14739467995889,11.826258138080064,38.7837611392753,0.108778803678291,288.1938982084355,1046.7415861342226,44.45045173654486,6.293753280757433,205,Spring,Chengdu,37.23881559338619,115.92305548085994,Tuesday,23,11,2024,Clear,89,2024-11-01
30.543448197639105,157.10814038829224,44.69167211686358,46.07401167655957,2.447111679559056,58.62426486129801,9.779649417675516,80.68676548430496,8.893578695522514,144.23590891084865,1000.0963195147924,15.361736995011588,9.384149711019251,31,Spring,Shenzhen,49.70887968737897,127.25147500190334,Tuesday,20,3,2022,Cloudy,27,2022-03-01
226.918855000734,275.1549084842045,48.28723108991965,29.555885184821808,0.7669193395939136,111.49045789178923,22.80059417563087,11.411192786254931,0.0707494906815142,136.97313451874672,987.721705416804,46.47062380893748,12.194452307575697,396,Spring,Shenzhen,42.384494061485626,93.52105331105976,Tuesday,1,10,2015,Clear,57,2015-10-01
175.97599226056286,251.11209926589945,96.83854883492508,37.015732597857486,2.8315741730307216,36.24029174905976,28.76329430171969,44.74754031564553,2.8799068895210977,225.67630886763,997.7462419246472,48.9040206568702,3.448615027520163,55,Winter,Shenzhen,27.968997971075645,102.2572566098112,Saturday,6,11,2016,Fog,15,2016-11-01
119.06683412420752,257.8994223610945,55.54237376654509,12.260702584520478,0.9845211754936688,102.61339221871556,-3.011817425828208,71.5133750489125,8.649611618850004,241.82333279462333,980.7376885092356,38.18657311900002,11.717750609028702,85,Autumn,Beijing,29.961881241225925,104.65978821050012,Friday,0,3,2018,Snow,37,2018-03-01
189.848889938056,100.47345386420864,13.945585385784216,20.58007497702705,2.231689738623297,115.0506206614769,-7.85311157273574,36.161071258926,6.027255720414814,51.28049418351453,985.2206986436504,33.928871857109776,5.864044380540299,355,Summer,Shenzhen,33.79796877348911,104.36699443107058,Wednesday,1,8,2017,Clear,77,2017-08-01
133.1898595133752,214.7996254321998,94.15689042073964,22.825275246353968,1.161039131912742,104.61910870406712,15.148740599859458,36.85508970018833,7.204319096785944,207.4075850154219,1004.5197541536404,16.448934518657964,2.214428677884205,293,Autumn,Shenzhen,45.23246409171043,124.53907287391648,Monday,13,2,2023,Haze,90,2023-02-01
181.73805717356117,143.28567890545335,15.74633625054152,9.398471619666129,4.935765727448712,170.3487327508786,22.066353486710355,57.457457591885735,7.19699378734005,25.87725945173516,1008.2905149103166,41.41055572941311,0.2640349646768756,68,Winter,Beijing,48.22377581206865,120.2131901973856,Monday,6,3,2018,Fog,75,2018-03-01
157.7684753875794,224.004604887341,32.066648010576955,36.96396281018973,0.6523069081867972,168.09147225535122,34.10713476315033,83.81308724847199,6.328971922040844,43.20523264472064,1028.0755617114328,24.07319770658352,10.505961167507854,82,Winter,Beijing,39.92135353111202,125.84106632206333,Saturday,6,7,2019,Clear,31,2019-07-01
89.76240403427646,241.1537249585567,87.14781165018911,12.16863202580225,0.1805308043802585,194.48687270887407,-1.2312691001489533,85.11264378321593,3.70793137255708,315.76203225328754,1029.2970773190325,6.8792057234201565,14.265325637237725,427,Winter,Chengdu,40.89283088836646,108.7956685480698,Friday,16,9,2020,Rain,71,2020-09-01
191.6653014245112,249.92661286762072,19.54856096285195,14.35147304586544,0.7000268130042692,76.63653651875086,31.121032570968545,83.44215670724692,8.878216874463936,93.51281872105672,1012.6044436100316,28.47906274920344,10.98698200424,470,Summer,Shenzhen,25.093015555973796,122.910249139295,Wednesday,12,6,2017,Fog,21,2017-06-01
73.8079098549553,128.89235102963488,14.166701112065644,37.50481507736251,4.063242095847762,19.99914101234735,22.664557344715725,63.90679387774591,5.890140400545914,13.102342051286318,1049.0153598957852,41.49264637975112,2.461184780723783,348,Spring,Shenzhen,26.845457585733246,95.60876826587725,Thursday,15,8,2015,Clear,92,2015-08-01
125.55188747427466,299.70229261089287,76.22686563512953,16.39923049734542,1.8695010271446597,11.55726055782805,24.06475055751106,80.29349254406458,1.8106787764355448,255.35876551479495,992.7880125447288,29.820453737920797,18.60543343896151,271,Spring,Beijing,28.135778944651385,125.15170025270044,Friday,1,8,2022,Haze,39,2022-08-01
188.9504652271897,184.07915628681351,36.16237305442336,5.188008292023516,3.873551793052807,11.340325773112909,-8.57650137986253,42.99217683713663,7.02889579056445,148.35228434445105,988.893641501904,10.072079024370185,0.6728025765716368,214,Summer,Beijing,44.68913544854257,114.89851572550566,Sunday,13,3,2019,Snow,95,2019-03-01
134.11604704221924,56.745414825438495,27.77804343473114,17.602714578660486,2.4486322651628813,90.53891867291874,-6.682070461363173,10.210542675238331,0.042385081873475,35.29671963757231,1019.3176358049608,37.57133705690559,3.446824262464656,122,Spring,Shenzhen,45.47062081008551,114.10207490777624,Friday,0,11,2019,Clear,24,2019-11-01
129.42477959674525,147.33458881287052,56.88341236010477,27.537106904871536,4.131286613323506,172.88375062675664,12.860325372141943,43.10392726855539,8.289113756330456,296.22841391221226,987.3292270764374,18.583180902902875,10.798406222676702,205,Autumn,Beijing,44.1600295248637,123.1856527658241,Tuesday,2,11,2022,Cloudy,17,2022-11-01
190.25440469057529,166.5688236061733,12.913208197899468,4.436702403597399,4.722571966335509,115.99211453228251,23.426043585566475,72.81442998606602,5.869768796485931,15.953993683306471,1008.1193517802536,37.23590999817343,11.581394249201807,106,Autumn,Guangzhou,23.58372286278293,104.23803488297776,Wednesday,5,9,2019,Haze,59,2019-09-01
198.4326561881817,178.04824467869022,95.91082775793646,9.700137196048855,1.0721059815298095,75.79891995828635,39.91872333813544,35.8638023143352,6.085216490329249,199.7167860452617,1045.8902416272565,3.7026687435425134,11.413759096450397,253,Winter,Guangzhou,26.299015235455837,110.6272364640433,Thursday,2,4,2017,Snow,7,2017-04-01
237.60375871408,250.2990879094016,71.93137917643438,35.80134458493575,1.9489603143635064,92.45184172342526,38.26367169322663,51.66791214701646,8.892786609298232,334.02555475277177,994.8788876911248,48.532291426958,10.149053944707882,472,Summer,Beijing,42.97710429875708,120.05043829132472,Friday,10,3,2016,Cloudy,4,2016-03-01
73.81564125977312,89.26521387932506,83.3927239248813,38.2286673450304,3.805806365419623,184.2699002281064,26.934069938146955,27.845458393322648,2.5784442699982666,35.48474800302269,1019.9298690642833,1.2527502087545106,17.068948031043227,453,Summer,Guangzhou,32.306658635473894,127.58442249250776,Friday,11,11,2020,Haze,82,2020-11-01
51.76366969867036,191.06022521710773,62.79235298695417,2.5643984938316624,1.575215263674432,109.662415719391,-3.83278853472028,70.67566782292809,4.337697742623141,266.1992124082577,1046.9883237238696,30.34052260373575,15.314747973793674,422,Winter,Guangzhou,24.61104751777573,121.4717793085858,Sunday,12,8,2022,Rain,3,2022-08-01
208.62898971921007,48.447145265801225,61.92871633526827,39.328769189612565,1.0020603822632088,194.1734555570928,25.46254034685404,99.55584446137884,2.687403859228655,348.5338508662953,1017.5090231699756,20.0988204813119,8.22341995549432,23,Autumn,Guangzhou,49.71793325172189,127.11474976478728,Friday,10,11,2022,Clear,84,2022-11-01
217.87837113278053,257.0450211420628,34.90368709218017,1.66548025967478,0.2520184955146151,154.48821600412586,33.4654412601018,89.25658367118763,0.348670343217502,205.8697642163177,980.381475125483,46.75869922501754,7.1833077808408365,141,Spring,Chengdu,39.36246725574128,104.76091630152472,Sunday,20,9,2023,Fog,37,2023-09-01
234.0323879958217,200.9808193894632,94.3326114364096,8.142481522627673,4.782301836612452,143.2216831074595,35.144703089082434,64.17344505044397,6.412223364942865,14.646527450171284,1036.3084867530542,46.37650193189723,0.7135342704213085,293,Summer,Guangzhou,32.9121592669262,124.30529590475076,Monday,13,11,2016,Fog,55,2016-11-01
101.8629125930289,80.05862678906414,86.38719126172778,28.001166313462903,3.6603502342855663,24.78134648930811,20.90820970717135,99.68788685882645,4.954622530191422,163.34374888258063,1048.1078648715554,18.74095889859072,6.567621868248964,233,Summer,Guangzhou,22.39084917836217,102.27361367821467,Friday,2,11,2018,Haze,99,2018-11-01
115.12960584520812,35.3647967327942,50.57611576724185,7.756391915216624,2.338998532628878,140.3181035538895,4.634890490316499,39.42324012905806,3.6027277955288897,123.95795309697202,1016.4235503465892,43.974979122109,1.5155876440640934,27,Summer,Shanghai,40.54454840272505,126.76773917878364,Friday,21,7,2018,Haze,72,2018-07-01
175.56807718323145,189.4956459652525,69.7758043532819,14.676793164007725,0.2097827171728233,75.37319148532954,-5.060238177413103,50.88857977436055,7.273370464008847,216.60746266705328,1040.7417693417758,22.56675937528683,3.569168879803152,424,Spring,Chengdu,44.3732275637111,122.92912129709444,Wednesday,21,6,2024,Rain,64,2024-06-01
197.76789163377805,251.37194868113704,35.60900684332667,20.929134629078987,2.316898883388194,80.03809310710663,16.65295979766165,92.61470338633656,7.583813111916791,301.1864004800751,989.3079636566104,33.862569533149475,9.502785913704187,220,Spring,Guangzhou,42.094905077799865,121.02165843029096,Saturday,22,1,2020,Fog,45,2020-01-01
249.2501735210788,65.02833093570717,55.45138355582536,32.56033922391117,2.654399832018321,178.9255948089256,33.576038872274495,63.78010373989776,4.921143692240912,74.03236689579741,1010.020197100313,40.97058884739104,3.3528417358402103,35,Winter,Shenzhen,25.856552329292043,100.32275688856068,Saturday,19,1,2023,Clear,22,2023-01-01
54.837727075609024,151.7538108845162,49.8656088956565,23.214131903727157,2.8543877390379837,58.93588501716688,3.192460319173932,27.22537018878957,4.562245182079449,301.3384277300961,1037.6948274287593,3.9057798737011984,18.506258796805596,300,Autumn,Beijing,27.93374299121773,99.8487638028005,Sunday,19,6,2019,Cloudy,89,2019-06-01
52.4124568965108,124.93191001189858,55.64808447636096,15.452079447469796,3.6278701826203816,190.41030440601835,5.234707416848959,81.0123016497647,9.730583839109835,183.18636516540855,1038.2909384179295,36.824966337030666,8.085711587340363,340,Autumn,Guangzhou,45.78460549524233,128.81786358589176,Thursday,12,1,2024,Clear,2,2024-01-01
52.797166910935246,113.96736366859302,77.16144510875127,2.7105181783641528,0.5922935594252751,126.00857883756804,-3.0124569308902416,43.81410510567844,2.4573353832695943,254.59798674092823,1001.686755809824,22.87919587463324,1.8286608155299688,455,Summer,Shenzhen,35.350445529762766,90.05285673494295,Saturday,7,11,2017,Clear,6,2017-11-01
216.7431411310805,285.140694988322,39.47151534286251,40.37634633393777,2.45876722054222,41.67767362634568,36.51657257405217,54.97945802149758,3.526653027480166,158.1981855537179,994.50827818104,5.317085095842378,9.045467086650133,427,Winter,Shanghai,47.338869244060106,104.369638036441,Tuesday,13,9,2021,Fog,69,2021-09-01
94.46929780821608,102.2876143982705,84.81094377754572,39.85058042893037,3.5400488104250942,153.29579039952924,28.408865645254917,63.31738257067383,0.4091178563599285,154.546119069854,1004.7191321787756,2.176440343342639,7.930204562975278,235,Autumn,Beijing,37.50909458752638,117.37160242021088,Tuesday,0,12,2018,Rain,21,2018-12-01
180.97239992174903,78.95496572502992,79.81865020844585,46.49688977521184,3.932825213201865,46.232202052492646,-8.809132292684115,65.56382655038803,9.969454361396297,84.48855616779488,998.0942254389086,35.860236073596816,1.2757397350964506,85,Summer,Chengdu,37.940441384318106,127.49293318868872,Friday,22,3,2020,Fog,22,2020-03-01
64.70128599561727,290.1561822529533,34.61077255126007,49.284270711705936,0.5082346030567481,123.8309652037738,29.301168302799475,81.1301077856171,7.860716328942771,247.14264042398543,1014.5910619127492,29.990768645269394,6.860292794488407,375,Summer,Guangzhou,21.721478303561533,125.12330343026596,Tuesday,11,1,2016,Clear,90,2016-01-01
36.74839010768196,170.81207006191818,85.01057054068043,33.52464550371324,3.0824136308868084,81.04932974263896,6.598857172734228,43.21168795471703,5.057471636356424,161.6227400924746,1018.0451904499452,12.254143946026346,18.463118493072955,382,Spring,Shanghai,32.551771808906125,90.56080555507508,Friday,6,9,2023,Fog,56,2023-09-01
163.0581920006833,250.34417590484352,94.41443588256315,16.87089213341119,1.1941890283860548,35.762707074445224,4.751260860506459,46.5972519706369,1.7367441456412347,144.40528573819006,1044.4106607429487,11.497778128395913,7.987875930251217,164,Winter,Beijing,21.512593036219663,103.87511423187853,Wednesday,12,11,2020,Snow,47,2020-11-01
229.1883739009077,298.70388094611764,35.60490174820687,41.87908916445532,2.788944108279571,161.5353794106865,2.719515000559751,54.17111955821316,1.5328444530368834,339.7821198360125,1026.1791259359434,26.0700189505472,9.055728900700142,122,Summer,Shanghai,45.96208264616918,114.28906081170446,Saturday,1,7,2023,Fog,67,2023-07-01
209.46669018675323,87.75030163989523,86.24286180187931,12.863329643194248,3.8874218544546832,154.4373383716207,27.03481949315595,99.805913453423,3.590839376814683,283.178838731246,1010.2059495013262,37.05281664366479,10.36693247133124,206,Autumn,Shenzhen,33.631876486659785,107.7293336323216,Monday,19,11,2017,Rain,70,2017-11-01
140.3739396196674,38.73575231993494,35.12097765783952,10.539172107978343,1.314438189492971,56.89806228516076,5.916089089683227,81.49292148829159,4.754031976332032,83.98591859077649,1046.329857917745,39.538880186379416,7.032528857635365,491,Winter,Guangzhou,25.88061196538882,99.83794089585312,Sunday,8,7,2016,Snow,72,2016-07-01
20.10118444312593,292.0959734708231,34.22770597871727,48.86568403459231,0.6260523238974997,76.28878720588936,8.553021032412609,23.975227169703857,6.459409175266142,53.21890577510145,989.380163198291,29.83002380496412,18.356704145268896,413,Summer,Guangzhou,45.996756791123225,126.92265776978266,Thursday,4,12,2019,Cloudy,97,2019-12-01
132.36891334097436,104.5886686323314,76.39956466091706,15.002617664672034,3.189256092717752,160.9489878478717,21.015174272448025,53.84538931595751,2.098722374360358,279.52937002080296,984.5052591671252,43.40624099141694,14.92844830457209,108,Spring,Shanghai,42.09927376487936,108.34990306727768,Tuesday,5,1,2017,Rain,48,2017-01-01
62.50202848158281,158.02654178661334,52.1404708764633,7.143466153917434,2.506036697405457,115.19285835858474,-7.141752510053891,47.615974594476775,5.560990457213504,188.0767905051751,1012.0235211452624,49.4322434830485,6.340119714235589,351,Spring,Shanghai,48.05603186388862,127.02833106108434,Friday,0,8,2020,Fog,34,2020-08-01
127.6587397398739,198.07724848964912,49.10365615195369,39.435448937579686,1.882397259963769,146.54561118980544,-2.554556840546286,80.77650470442272,0.4059752546198625,272.7066130299064,997.2851447246622,33.86340801692606,6.787003845030329,471,Spring,Shenzhen,33.290970933792664,119.70751030499088,Wednesday,9,3,2016,Rain,56,2016-03-01
36.218319883101614,68.65140017488733,82.03713283116038,27.92345721747482,2.177707838069599,150.0737078258295,38.757881124318494,73.15233352136332,8.808093367082627,153.90920322835268,1016.537636464201,6.165637873689455,15.425773165704308,231,Winter,Shanghai,36.547766200370376,101.22639466889468,Monday,11,7,2019,Rain,4,2019-07-01
34.057843899484524,99.13553879790318,52.31943125636419,46.90164377728706,1.5846918360608184,125.62763172701284,39.1018801047379,50.47541146008117,5.478782709935003,44.63027776468487,993.3588277758986,4.297379196988594,16.094469243051304,373,Spring,Shenzhen,43.226835063180346,111.08436106197114,Tuesday,1,9,2017,Rain,48,2017-09-01
222.02226407119616,31.293665043575288,83.7297125476746,30.10001255773628,4.087452417093493,145.764368605562,36.49623016905275,75.4680750815809,7.245674151998731,318.0670951742532,988.0585856068484,2.845252682061017,14.357090965123776,57,Winter,Beijing,20.131428368350704,111.93017448202248,Tuesday,3,10,2017,Rain,3,2017-10-01
43.23853381775075,150.0241021888166,99.40090212061416,4.530033997685656,3.4423371771421443,112.0419584789198,39.23821111033703,49.92403376214341,8.47385895818446,191.1823874434609,985.6562154859332,3.727993955756826,7.179512700903072,37,Winter,Shanghai,43.066564917980685,111.5739050641212,Monday,13,6,2020,Clear,9,2020-06-01
100.01941400207907,226.7805202791152,13.632908268704131,35.17585012608219,4.236869870573914,173.8268682607839,22.676306732218865,24.49865497067776,0.3010383693104956,0.5283809492972091,1017.0430208951952,19.11519096127267,4.055669616351884,429,Autumn,Chengdu,37.60212982297615,95.97740573414696,Tuesday,10,4,2024,Haze,7,2024-04-01
54.81713863466637,135.54611235264022,74.9123464790789,32.15529474698411,1.2021648219408725,186.16924735211188,26.00874809890731,39.54277569976975,2.070948885168995,21.536857306129168,1009.7491679380796,31.15440782428032,19.259568799733064,242,Summer,Beijing,30.99010789393761,104.48015735571674,Monday,3,12,2017,Snow,49,2017-12-01
23.07517107193168,234.63437101293707,96.48736120847786,20.745718715145017,3.848040375000706,14.505041113653784,-6.231794268925613,70.91557166770865,5.412690373538277,181.01270224153149,1026.8984755383442,20.923192483099168,11.965224477054946,244,Spring,Shanghai,28.876758393217003,110.23110981761788,Saturday,18,3,2023,Rain,95,2023-03-01
52.81851378216408,55.834439698217416,7.688935524633996,17.29290752674356,0.4548319626865439,190.88346044804808,26.89299028758782,88.15271989231951,6.203227984845624,3.623274386692241,1033.8108734001794,11.333317740881837,10.941876808867644,474,Spring,Beijing,37.89569232564712,101.01186928278106,Friday,12,1,2023,Snow,52,2023-01-01
60.28373571118397,130.27071278722173,76.58805107497543,25.842408747199475,0.1623650979494341,199.3423305696432,6.533238089908075,29.451674686742518,0.5653313250989234,253.79866402127823,1029.992007454316,49.981702241176,9.848067314498856,6,Autumn,Guangzhou,41.23046928511897,95.85283781659912,Friday,7,1,2017,Clear,28,2017-01-01
57.524050617834575,82.56224442302802,9.276150335875466,42.64494569990891,4.174932968355472,192.8777004392261,8.719522769213455,37.60863882763299,7.14113341463173,315.8147929790424,989.3970058292653,35.552514795738205,11.045387335679717,1,Spring,Shanghai,39.1116958605282,104.04720694345713,Friday,14,12,2021,Rain,85,2021-12-01
43.18191443265019,43.27012654580302,56.27699569996982,26.94951897919325,1.9281767661889528,124.58069689907737,1.420200690417165,45.26884067297064,5.687048989575414,340.539344699189,1011.446217442444,42.67747886505501,1.721838770667974,382,Autumn,Guangzhou,30.88647247851347,105.83711843010398,Thursday,1,10,2020,Cloudy,97,2020-10-01
128.03870936021352,83.52078870656877,78.92278798126989,39.0354925752136,4.686342663124496,169.0129562911532,33.85450471724638,55.031989667247736,5.983432568981804,349.30744180434937,1047.019398842907,46.54664721894581,4.103747851385587,33,Autumn,Shenzhen,20.954352096710917,123.95309749780158,Sunday,20,11,2018,Snow,41,2018-11-01
141.89872191003724,46.99677844543592,71.02683116332898,10.16592786030831,0.2439613341427691,86.42217806063093,27.001769354245788,40.42900881673648,3.4920750138305188,276.2281845307633,981.9672084097635,49.95570662967759,17.502404237672273,312,Summer,Shanghai,45.74228956504943,122.72447495509678,Thursday,16,4,2020,Cloudy,90,2020-04-01
205.2695049325792,156.59730261685766,21.30164900894469,12.62093772625307,4.648815353468379,63.03581022942503,-0.6337771225864444,10.2985355796312,4.196059025891172,198.85598782834043,1044.5329330477325,7.5997465362207635,13.29703863259448,426,Autumn,Beijing,42.32444797926246,100.88989286242294,Sunday,12,2,2023,Haze,19,2023-02-01
26.89646515957004,191.7270125626732,42.44592179117945,3.4186161857382413,3.6233707147565504,26.71313615655536,25.171222454067063,89.64843238830377,2.1374063037963884,55.3279501271589,1027.765058557799,2.291575803753237,15.273061957611832,237,Winter,Shanghai,23.044826534596325,115.1700760731099,Monday,7,2,2016,Snow,6,2016-02-01
163.11240835659538,252.59384889248437,22.791203958617164,14.785165798755887,1.757649118237702,43.80485334302818,30.427188288334705,15.838722265453152,7.6002607278199585,325.1265861558586,987.5135218931856,17.733264503913027,13.75445357211766,278,Winter,Shenzhen,42.27835055873031,100.06684862551734,Thursday,14,12,2016,Cloudy,15,2016-12-01
106.64453827594104,207.6146412626726,27.05351632901209,24.73481750894413,3.678894407205468,52.43433638521807,22.87456997532339,54.01634177188552,3.711875298413083,8.295496643926569,1000.4979347765136,48.7325697378384,16.17923205625306,459,Summer,Chengdu,41.77814567473828,99.12377604634918,Tuesday,4,6,2022,Rain,64,2022-06-01
135.89122190977758,195.77632080028607,55.86816234746108,44.2520214253479,1.3595599312442783,69.27883120460342,20.56336929723182,19.831490333217943,5.26205635901336,217.95409973634884,1028.7611165614212,35.24145779412942,3.234127439567152,360,Autumn,Beijing,24.53698661852732,108.23118497212069,Tuesday,9,8,2020,Rain,74,2020-08-01
85.7793133813487,167.88362709184548,59.09572099624612,21.050632982406405,2.989984230707261,81.6481375287453,-4.9924277241788015,56.00974547006548,8.837069658003319,146.20715892803273,1029.3810419590031,48.16527207669809,18.69343642111228,174,Spring,Shenzhen,45.50017102393274,100.33990566509767,Sunday,18,9,2015,Snow,17,2015-09-01
203.00701125957755,291.9692663762532,85.54454965229962,40.28128993097988,1.9935628355681283,19.945705082869587,18.82675451780544,93.53654175375038,4.602089268332255,61.71591823607736,989.3356574672424,25.251431088268777,5.160752651346437,307,Autumn,Guangzhou,42.65664985374701,106.84458291966746,Tuesday,20,6,2022,Rain,99,2022-06-01
28.45919812606937,57.69968569489818,78.90705274554564,17.437473196183976,2.788243994086288,195.9479428168761,11.167518871621194,52.37259180329932,6.450312387975041,37.76422471052834,987.6432703560768,28.2714424134818,12.352956248215095,2,Spring,Guangzhou,40.89642077780736,112.74299850244452,Tuesday,9,3,2023,Rain,52,2023-03-01
191.1267065932843,183.73840400485815,67.35970037157037,35.25324493108522,0.6558920918691032,74.68063638970183,33.730603376403174,78.15450071771812,0.7155411709638437,87.65463277843043,1032.738993277793,17.818587061641587,8.692067682797134,54,Spring,Shenzhen,32.11439992361845,96.24118919536068,Thursday,20,5,2017,Rain,5,2017-05-01
